transitNr;orderNr;driverName;customerName;transitType;transitTypeShort;Status;countAllOrders;statusGreater30min;statusSerialSet;statusDateTime;statusHrsMin;distanceKm;statusGreater1km;DivisionCity;latCust;lonCust;latApp;lonApp
T994686329;250328762;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;1;NULL;18.11.2020 14:43;14:30;0,03;1;Poznan;52,42869949;16,83501434;52,4289092;16,8347331
T994686329;250565482;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;NULL;NULL;18.11.2020 14:43;14:30;0,03;1;Poznan;52,42869949;16,83501434;52,4289092;16,8347331
T994686329;250542246;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;NULL;1;18.11.2020 14:43;14:30;0,03;1;Poznan;52,42869949;16,83501434;52,4289092;16,8347331
T994686329;250243135;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;NULL;NULL;18.11.2020 14:42;14:30;0,03;1;Poznan;52,42869949;16,83501434;52,4289092;16,8347331
T994686329;250914930;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;NULL;NULL;18.11.2020 14:43;14:30;0,03;1;Poznan;52,42869949;16,83501434;52,4289092;16,8347331
T994686329;250925340;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;NULL;NULL;18.11.2020 14:42;14:30;0,03;1;Poznan;52,42869949;16,83501434;52,4289092;16,8347331
T994686329;250606014;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;1;1;18.11.2020 14:43;14:30;0,03;1;Poznan;52,42869949;16,83501434;52,4289092;16,8347331
T994686329;250272584;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;NULL;1;18.11.2020 14:42;14:30;0,03;1;Poznan;52,42869949;16,83501434;52,4289092;16,8347331
T994686329;250933261;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;1;1;18.11.2020 14:43;14:30;0,03;NULL;Poznan;52,42869949;16,83501434;52,4289092;16,8347331
T994686329;250325074;Roosevelt Morgan;Customer 2887;delivery;D;delivered;21;1;NULL;18.11.2020 13:34;13:30;1,31;NULL;Poznan;52,44924545;16,66514587;52,4509216;16,6460829
T994686329;250792375;Roosevelt Morgan;Customer 2887;delivery;D;delivered;21;1;NULL;18.11.2020 13:34;13:30;1,31;NULL;Poznan;52,44924545;16,66514587;52,4509216;16,6460829
T994686329;250232785;Roosevelt Morgan;Customer 2884;delivery;D;delivered;21;1;NULL;18.11.2020 13:33;13:30;1,31;1;Poznan;52,44924545;16,66514587;52,450939;16,6460889
T994686329;250607433;Roosevelt Morgan;Customer 841;delivery;D;delivered;21;1;NULL;18.11.2020 11:16;11:00;2,11;NULL;Poznan;52,4284668;16,80527496;52,4359332;16,776684
T994686329;250465988;Roosevelt Morgan;Customer 846;delivery;D;delivered;21;NULL;1;18.11.2020 11:16;11:00;2,23;NULL;Poznan;52,42787933;16,80567169;52,4359918;16,775768
T994686329;250892964;Roosevelt Morgan;Customer 2895;delivery;D;delivered;21;NULL;1;18.11.2020 13:33;13:30;2,06;NULL;Poznan;52,46635437;16,66291428;52,450919;16,6460835
T994686329;250769130;Roosevelt Morgan;Customer 847;delivery;D;delivered;21;NULL;NULL;18.11.2020 11:16;11:00;2,1;1;Poznan;52,42787933;16,80567169;52,4359083;16,7776808
T998642786;250987950;Warren Brewer;Customer 3264;delivery;D;delivered;5;1;1;18.11.2020 08:17;08:00;0,98;NULL;Poznan;52,38617813;16,81962362;52,3879955;16,8055279
T998642786;250270250;Warren Brewer;Customer 5235;delivery;D;delivered;5;NULL;1;18.11.2020 09:37;09:30;1,45;NULL;Poznan;52,36667633;16,80934143;52,3585976;16,8260397
T998642786;250371741;Warren Brewer;Customer 3889;delivery;D;delivered;5;NULL;NULL;18.11.2020 09:13;09:00;0,02;NULL;Poznan;52,38789749;16,84673691;52,3877931;16,8469968
T998642786;250959946;Warren Brewer;Customer 733;delivery;D;delivered;5;1;1;18.11.2020 08:17;08:00;1,09;NULL;Poznan;52,38095028;16,81833421;52,3875125;16,8064041
T995033916;250529800; Phil Olson;Customer 4409;pickup;P;delivered;24;1;1;18.11.2020 13:00;12:30;3,62;NULL;Poznan;52,34541321;16,83869553;52,33909467;16,89075935
T995033916;250584259; Phil Olson;Customer 1912;delivery;D;delivered;24;1;1;18.11.2020 10:13;10:00;0,35;1;Poznan;52,35290527;16,84762955;52,35601857;16,84766892
T995033916;250171572; Phil Olson;Customer 3912;pickup;P;delivered;24;NULL;NULL;18.11.2020 13:00;12:30;1,8;NULL;Poznan;52,34519958;16,86632919;52,33907498;16,89076561
T995033916;250407205; Phil Olson;Customer 2676;delivery;D;not delivered;24;NULL;NULL;18.11.2020 09:47;09:30;3,57;1;Poznan;52,3475647;16,79507065;52,34405639;16,84715191
T995033916;250459973; Phil Olson;Customer 3912;pickup;P;delivered;24;NULL;1;18.11.2020 13:00;12:30;1,8;NULL;Poznan;52,34519958;16,86632919;52,3390828;16,89076312
T995033916;250819870; Phil Olson;Customer 3912;pickup;P;delivered;24;1;NULL;18.11.2020 13:00;12:30;1,8;NULL;Poznan;52,34519958;16,86632919;52,33908703;16,89076178
T995033916;250703026; Phil Olson;Customer 3912;pickup;P;delivered;24;1;NULL;18.11.2020 13:00;12:30;1,8;1;Poznan;52,34519958;16,86632919;52,3390856;16,89076223
T995033916;250779148; Phil Olson;Customer 4842;pickup;P;delivered;24;NULL;1;18.11.2020 13:36;13:30;7,01;1;Poznan;52,43706512;16,83799362;52,37408704;16,83940283
T995033916;250652439; Phil Olson;Customer 3912;pickup;P;delivered;24;NULL;NULL;18.11.2020 13:00;12:30;1,8;1;Poznan;52,34519958;16,86632919;52,33906446;16,89076896
T995033916;250908880; Phil Olson;Customer 3369;delivery;D;delivered;24;NULL;NULL;18.11.2020 11:47;11:30;0,15;1;Poznan;52,41134644;16,86154938;52,40998833;16,86186069
T995033916;250413450; Phil Olson;Customer 4842;pickup;P;delivered;24;1;NULL;18.11.2020 13:36;13:30;7,01;NULL;Poznan;52,43706512;16,83799362;52,37407784;16,83925797
T995033916;250284726; Phil Olson;Customer 1862;delivery;D;delivered;24;NULL;1;18.11.2020 10:40;10:30;1,11;1;Poznan;52,36457825;16,83462906;52,37367555;16,84142489
T995033916;250737834; Phil Olson;Customer 5515;delivery;D;delivered;24;NULL;NULL;18.11.2020 09:17;09:00;0,57;1;Poznan;52,35727692;16,80767059;52,35275352;16,81154093
T995033916;250831699; Phil Olson;Customer 3547;delivery;D;delivered;24;NULL;NULL;18.11.2020 11:47;11:30;0,15;1;Poznan;52,41134644;16,86154938;52,40999628;16,86184781
T995033916;250291836; Phil Olson;Customer 2012;delivery;D;delivered;24;NULL;NULL;18.11.2020 09:36;09:30;0,03;NULL;Poznan;52,34099197;16,84030914;52,34103575;16,84068596
T995033916;250310892; Phil Olson;Customer 347;delivery;D;delivered;24;NULL;1;18.11.2020 09:46;09:30;0,02;NULL;Poznan;52,34418106;16,84743881;52,34405639;16,84715191
T995033916;250623662; Phil Olson;Customer 2673;delivery;D;not delivered;24;NULL;NULL;18.11.2020 09:47;09:30;4,47;1;Poznan;52,34788513;16,78192955;52,34405639;16,84715191
T995033916;250792680; Phil Olson;Customer 2247;delivery;D;delivered;24;NULL;1;18.11.2020 08:05;08:00;0,07;NULL;Poznan;52,3459549;16,82901764;52,34548099;16,82824423
T995033916;250688785; Phil Olson;Customer 2247;delivery;D;delivered;24;NULL;1;18.11.2020 08:05;08:00;0,07;NULL;Poznan;52,3459549;16,82901764;52,34548099;16,82824423
T995033916;250326766; Phil Olson;Customer 3455;delivery;D;delivered;24;1;1;18.11.2020 11:47;11:30;0,14;1;Poznan;52,4112587;16,86160278;52,41000234;16,86182681
T995033916;250749924; Phil Olson;Customer 1376;delivery;D;delivered;24;1;1;18.11.2020 10:25;10:00;1,45;1;Poznan;52,35583115;16,84819794;52,36877536;16,84561388
T995033916;250705714; Phil Olson;Customer 3263;delivery;D;delivered;24;NULL;NULL;18.11.2020 11:14;11:00;0,32;1;Poznan;52,41120148;16,86629105;52,41008296;16,8619332
T995033916;250742076; Phil Olson;Customer 3261;delivery;D;delivered;24;1;1;18.11.2020 11:14;11:00;7,28;1;Poznan;52,45025635;16,9463501;52,41006345;16,86193605
T995033916;250682190; Phil Olson;Customer 1710;delivery;D;delivered;24;1;NULL;18.11.2020 10:14;10:00;2,78;1;Poznan;52,34999466;16,88726425;52,35601344;16,84766415
T991271803;250404405; Benjamin Ramsey;Customer 3398;delivery;D;delivered;8;1;NULL;18.11.2020 15:41;15:30;6,54;1;Poznan;52,43310547;16,93126678;52,4397843;16,8357629
T991271803;250273314; Benjamin Ramsey;Customer 3363;delivery;D;delivered;8;NULL;1;18.11.2020 15:41;15:30;5,56;NULL;Poznan;52,4372673;16,91742706;52,4398811;16,8357416
T991271803;250176978; Benjamin Ramsey;Customer 3398;delivery;D;delivered;8;NULL;NULL;18.11.2020 15:41;15:30;6,54;1;Poznan;52,43310547;16,93126678;52,4397843;16,8357629
T991271803;250200408; Benjamin Ramsey;Customer 3301;delivery;D;delivered;8;NULL;1;18.11.2020 15:41;15:30;5,56;NULL;Poznan;52,4372673;16,91742706;52,4397843;16,8357629
T991271803;250789321; Benjamin Ramsey;Customer 3681;delivery;D;delivered;8;NULL;1;18.11.2020 15:41;15:30;7,73;1;Poznan;52,43188095;16,94861984;52,4397843;16,8357629
T991271803;250956614; Benjamin Ramsey;Customer 945;delivery;D;delivered;8;1;NULL;18.11.2020 14:06;14:00;0,09;1;Poznan;52,43273926;16,94842911;52,4335748;16,9481885
T991271803;250686639; Benjamin Ramsey;Customer 3302;delivery;D;delivered;8;NULL;1;18.11.2020 15:41;15:30;7,73;NULL;Poznan;52,43188095;16,94861984;52,439789;16,8357503
T991271803;250799726; Benjamin Ramsey;Customer 3363;delivery;D;delivered;8;NULL;NULL;18.11.2020 15:41;15:30;5,56;NULL;Poznan;52,4372673;16,91742706;52,4398811;16,8357416
T994787490;250317495; Neil Welch;Customer 2144;pickup;P;delivered;23;NULL;NULL;18.11.2020 16:53;16:30;0,23;1;Cracow;50,02259064;20,09011459;50,0222741;20,0868952
T994787490;250925386; Neil Welch;Customer 2144;pickup;P;delivered;23;1;NULL;18.11.2020 16:53;16:30;0,23;NULL;Cracow;50,02259064;20,09011459;50,0222741;20,0868952
T994787490;250257087; Neil Welch;Customer 2144;pickup;P;delivered;23;1;NULL;18.11.2020 16:53;16:30;0,23;1;Cracow;50,02259064;20,09011459;50,0222741;20,0868952
T994787490;250448853; Neil Welch;Customer 2144;pickup;P;delivered;23;NULL;NULL;18.11.2020 16:53;16:30;0,23;1;Cracow;50,02259064;20,09011459;50,0222741;20,0868952
T994787490;250618698; Neil Welch;Customer 2144;pickup;P;delivered;23;NULL;NULL;18.11.2020 16:53;16:30;0,23;1;Cracow;50,02259064;20,09011459;50,0222741;20,0868952
T994787490;250449483; Neil Welch;Customer 2144;pickup;P;delivered;23;1;1;18.11.2020 16:53;16:30;0,23;1;Cracow;50,02259064;20,09011459;50,0222741;20,0868952
T994787490;250951932; Neil Welch;Customer 2144;pickup;P;delivered;23;NULL;NULL;18.11.2020 16:53;16:30;0,23;NULL;Cracow;50,02259064;20,09011459;50,0222741;20,0868952
T994787490;250496328; Neil Welch;Customer 2144;pickup;P;delivered;23;NULL;1;18.11.2020 16:53;16:30;0,23;1;Cracow;50,02259064;20,09011459;50,0222741;20,0868952
T994787490;250764857; Neil Welch;Customer 2144;pickup;P;delivered;23;1;1;18.11.2020 16:53;16:30;0,23;1;Cracow;50,02259064;20,09011459;50,0222741;20,0868952
T994787490;250939416; Neil Welch;Customer 2144;pickup;P;delivered;23;NULL;1;18.11.2020 16:53;16:30;0,23;1;Cracow;50,02259064;20,09011459;50,0222741;20,0868952
T994787490;250989834; Neil Welch;Customer 2144;pickup;P;delivered;23;NULL;1;18.11.2020 16:53;16:30;0,23;NULL;Cracow;50,02259064;20,09011459;50,0222741;20,0868952
T994787490;250842795; Neil Welch;Customer 2144;pickup;P;delivered;23;1;NULL;18.11.2020 16:53;16:30;0,23;1;Cracow;50,02259064;20,09011459;50,0222741;20,0868952
T994787490;250350467; Neil Welch;Customer 2144;pickup;P;delivered;23;1;1;18.11.2020 16:53;16:30;0,23;1;Cracow;50,02259064;20,09011459;50,0222741;20,0868952
T991918329;250981945; Roosevelt Wong;Customer 1181;delivery;D;delivered;6;1;NULL;18.11.2020 09:10;09:00;0,14;NULL;Poznan;52,41617584;16,76465988;52,4164306;16,7666531
T991918329;250609872; Roosevelt Wong;Customer 1181;delivery;D;delivered;6;NULL;NULL;18.11.2020 09:10;09:00;0,14;NULL;Poznan;52,41617584;16,76465988;52,4164306;16,7666531
T991918329;250715886; Roosevelt Wong;Customer 2088;delivery;D;delivered;6;1;1;18.11.2020 10:15;10:00;0,52;NULL;Poznan;52,44858551;16,72430038;52,4499415;16,7169594
T991918329;250296069; Roosevelt Wong;Customer 4866;pickup;P;delivered;6;1;NULL;18.11.2020 11:56;11:30;0,09;NULL;Poznan;52,40673447;16,72897339;52,406428;16,7277378
T991918329;250408947; Roosevelt Wong;Customer 771;delivery;D;delivered;6;1;1;18.11.2020 08:46;08:30;0,13;NULL;Poznan;52,40436172;16,79670715;52,4046661;16,7986126
T991918329;250676229; Roosevelt Wong;Customer 1703;delivery;D;delivered;6;NULL;NULL;18.11.2020 10:34;10:30;0,1;NULL;Poznan;52,45807105;16,67866999;52,4573459;16,6796126
T997130110;250304123; Raymond Logan;Customer 3016;pickup;P;delivered;17;1;NULL;18.11.2020 12:27;12:00;0,66;NULL;Gdynia;54,23875046;18,20233917;54,2445053;18,1996123
T997130110;250448063; Raymond Logan;Customer 4414;delivery;D;delivered;17;NULL;1;18.11.2020 09:48;09:30;6,9;NULL;Gdynia;54,3425827;18,36144638;54,2805877;18,3591183
T997130110;250673214; Raymond Logan;Customer 432;delivery;D;delivered;17;1;NULL;18.11.2020 13:48;13:30;27,78;NULL;Gdynia;54,07600784;18,22679138;54,0984349;17,8040235
T997130110;250629350; Raymond Logan;Customer 5528;delivery;D;delivered;17;NULL;NULL;18.11.2020 10:41;10:30;0,04;NULL;Gdynia;54,3421669;18,33165359;54,3421059;18,3322177
T997130110;250751928; Raymond Logan;Customer 110;delivery;D;delivered;17;1;NULL;18.11.2020 10:21;10:00;0,02;NULL;Gdynia;54,34626007;18,34457779;54,3464197;18,3446432
T997130110;250818572; Raymond Logan;Customer 5528;delivery;D;delivered;17;1;1;18.11.2020 10:41;10:30;0,04;NULL;Gdynia;54,3421669;18,33165359;54,3421059;18,3322177
T997130110;250244843; Raymond Logan;Customer 4497;delivery;D;delivered;17;NULL;NULL;18.11.2020 11:53;11:30;0,03;NULL;Gdynia;54,32761765;18,09810638;54,3274743;18,0976939
T997130110;250239918; Raymond Logan;Customer 5066;pickup;P;delivered;17;1;NULL;18.11.2020 14:50;14:30;1,57;NULL;Gdynia;54,1203537;17,98230362;54,1142912;18,0040073
T997130110;250568368; Raymond Logan;Customer 482;delivery;D;not delivered;17;NULL;NULL;18.11.2020 09:59;09:30;3,91;NULL;Gdynia;54,37059402;18,32779694;54,3407782;18,3596942
T997130110;250727513; Raymond Logan;Customer 5066;pickup;P;delivered;17;NULL;NULL;18.11.2020 14:50;14:30;1,57;NULL;Gdynia;54,1203537;17,98230362;54,1142912;18,0040073
T997130110;250253771; Raymond Logan;Customer 4190;delivery;D;delivered;17;1;NULL;18.11.2020 13:01;13:00;0,04;NULL;Gdynia;54,11704254;18,15758133;54,1173144;18,1578758
T997130110;250180796; Raymond Logan;Customer 776;pickup;P;delivered;17;1;1;18.11.2020 15:17;15:00;0,11;NULL;Gdynia;54,12349319;17,9947319;54,1229075;17,9960025
T997130110;250868029; Raymond Logan;Customer 776;pickup;P;delivered;17;NULL;1;18.11.2020 15:17;15:00;0,13;NULL;Gdynia;54,12349319;17,9947319;54,1228847;17,9964129
T997130110;250817932; Raymond Logan;Customer 914;delivery;D;delivered;17;1;NULL;18.11.2020 13:53;13:30;5,49;1;Gdynia;54,09908676;17,79693222;54,1296373;17,86284
T997130110;250413792; Raymond Logan;Customer 1364;delivery;D;delivered;17;1;NULL;18.11.2020 09:30;09:30;1,31;1;Gdynia;54,34960175;18,36548996;54,3381956;18,3604613
T997130110;250822930; Raymond Logan;Customer 2407;delivery;D;delivered;17;NULL;NULL;18.11.2020 12:50;12:30;0,22;1;Gdynia;54,12924921;18,18681236;54,1282968;18,1838127
T991125988;250204211; Dwayne Singleton;Customer 2640;delivery;D;delivered;9;1;NULL;18.11.2020 12:12;12:00;0,26;1;Gdynia;54,35454178;18,48614883;54,3564512;18,4838611
T994454882;250837326; Dwayne Singleton;Customer 1343;delivery;D;delivered;9;1;NULL;17.11.2020 15:30;15:30;1,97;1;Gdynia;54,35437012;18,4893837;54,3689562;18,5064178
T991125988;250453983; Dwayne Singleton;Customer 5119;delivery;D;delivered;9;NULL;NULL;18.11.2020 14:06;14:00;5,17;NULL;Gdynia;54,35779058;18,46062592;54,3457453;18,5374554
T991125988;250471764; Dwayne Singleton;Customer 5120;delivery;D;delivered;9;1;1;18.11.2020 14:06;14:00;2,53;NULL;Gdynia;54,35736778;18,46009647;54,353046;18,498356
T991125988;250482985; Dwayne Singleton;Customer 5119;delivery;D;delivered;9;NULL;1;18.11.2020 14:06;14:00;5,17;NULL;Gdynia;54,35779058;18,46062592;54,3457453;18,5374554
T991125988;250376738; Dwayne Singleton;Customer 5119;pickup;P;delivered;9;1;NULL;18.11.2020 14:06;14:00;5,17;NULL;Gdynia;54,35779058;18,46062592;54,3457453;18,5374554
T991125988;250758488; Dwayne Singleton;Customer 5119;pickup;P;delivered;9;1;NULL;18.11.2020 14:06;14:00;5,17;NULL;Gdynia;54,35779058;18,46062592;54,3457453;18,5374554
T992423760;250720853; Eddie Cross;Customer 3176;delivery;D;delivered;7;1;NULL;18.11.2020 08:13;08:00;0,39;NULL;Poznan;52,37030029;16,95668793;52,3728746;16,9527792
T992423760;250724554; Eddie Cross;Customer 124;delivery;D;delivered;7;1;1;18.11.2020 09:42;09:30;0,03;NULL;Poznan;52,33847809;16,98645782;52,338471;16,986919
T992423760;250450609; Eddie Cross;Customer 1847;delivery;D;delivered;7;NULL;NULL;18.11.2020 09:04;09:00;0,06;NULL;Poznan;52,36909103;16,93630981;52,3685783;16,936125
T992423760;250656371; Eddie Cross;Customer 3175;delivery;D;delivered;7;NULL;1;18.11.2020 08:13;08:00;0,39;NULL;Poznan;52,37030029;16,95668793;52,3728746;16,9527792
T992423760;250495754; Eddie Cross;Customer 4489;delivery;D;delivered;7;1;1;18.11.2020 09:20;09:00;0,09;NULL;Poznan;52,37052155;16,93415451;52,370302;16,9353701
T992423760;250503794; Eddie Cross;Customer 638;delivery;D;delivered;7;NULL;NULL;18.11.2020 09:04;09:00;0,32;NULL;Poznan;52,36745705;16,9407259;52,3689519;16,9367408
T992423760;250994033; Eddie Cross;Customer 2210;delivery;D;delivered;7;NULL;NULL;18.11.2020 08:42;08:30;0,11;NULL;Poznan;52,36836243;16,93782043;52,3673744;16,9374753
T997436171;250329840; Oscar Hammond;Customer 3109;pickup;P;delivered;19;NULL;1;18.11.2020 14:25;14:00;10,49;NULL;Poznan;52,45452118;16,9538269;52,360503;16,9432816
T997436171;250675114; Oscar Hammond;Customer 3609;pickup;P;delivered;19;1;1;18.11.2020 15:46;15:30;10,2;NULL;Poznan;52,4324379;16,85039902;52,3604994;16,9432964
T997436171;250355778; Oscar Hammond;Customer 3170;delivery;D;delivered;19;NULL;1;18.11.2020 16:05;16:00;3,66;NULL;Poznan;52,3557663;16,99644089;52,3604953;16,9432906
T997436171;250408284; Oscar Hammond;Customer 2190;pickup;P;delivered;19;1;1;18.11.2020 16:06;16:00;9,33;NULL;Poznan;52,4385643;16,89323425;52,3604948;16,9433017
T997436171;250797550; Oscar Hammond;Customer 2190;pickup;P;delivered;19;NULL;NULL;18.11.2020 16:06;16:00;9,34;NULL;Poznan;52,4385643;16,89323425;52,3605037;16,9435243
T997436171;250320309; Oscar Hammond;Customer 2190;pickup;P;delivered;19;1;NULL;18.11.2020 16:06;16:00;9,34;NULL;Poznan;52,4385643;16,89323425;52,3605092;16,9435369
T997436171;250253176; Oscar Hammond;Customer 2190;pickup;P;delivered;19;1;1;18.11.2020 16:06;16:00;9,33;NULL;Poznan;52,4385643;16,89323425;52,3604948;16,9433017
T997436171;250929197; Oscar Hammond;Customer 2190;pickup;P;delivered;19;NULL;NULL;18.11.2020 15:45;15:30;9,33;NULL;Poznan;52,4385643;16,89323425;52,3604966;16,9433003
T997436171;250817106; Oscar Hammond;Customer 528;delivery;D;delivered;19;NULL;NULL;18.11.2020 15:45;15:30;5,34;NULL;Poznan;52,34166718;17,01527023;52,3605048;16,9431952
T997436171;250449556; Oscar Hammond;Customer 4242;delivery;D;delivered;19;NULL;NULL;18.11.2020 16:05;16:00;4,92;NULL;Poznan;52,3418541;17,00885391;52,3604934;16,9432991
T997436171;250817002; Oscar Hammond;Customer 23;delivery;D;delivered;19;NULL;1;18.11.2020 12:36;12:30;6,88;NULL;Poznan;52,31884003;17,01791;52,3604395;16,9432791
T997436171;250484930; Oscar Hammond;Customer 2664;delivery;D;delivered;19;1;1;18.11.2020 13:20;13:00;6,61;1;Poznan;52,38742065;17,02985001;52,3604976;16,9432969
T997436171;250903869; Oscar Hammond;Customer 2529;delivery;D;delivered;19;1;NULL;18.11.2020 12:36;12:30;9,84;1;Poznan;52,44612122;16,90736771;52,3604713;16,943299
T997436171;250909084; Oscar Hammond;Customer 62;delivery;D;delivered;19;NULL;NULL;18.11.2020 13:03;13:00;1,8;1;Poznan;52,37500381;16,95488739;52,3605011;16,9432895
T997436171;250657577; Oscar Hammond;Customer 71;delivery;D;delivered;19;NULL;NULL;18.11.2020 15:45;15:30;5,54;1;Poznan;52,36338806;17,02456284;52,3604931;16,9433039
T997436171;250621416; Oscar Hammond;Customer 1004;delivery;D;delivered;19;NULL;NULL;18.11.2020 14:07;14:00;9,95;1;Poznan;52,44451141;16,89326859;52,3604985;16,9432932
T997436171;250571603; Oscar Hammond;Customer 4243;delivery;D;delivered;19;NULL;NULL;18.11.2020 14:55;14:30;4,7;1;Poznan;52,40098953;16,96279907;52,3604997;16,9432922
T997436171;250410881; Oscar Hammond;Customer 937;delivery;D;delivered;19;NULL;NULL;18.11.2020 14:25;14:00;7,67;1;Poznan;52,42768478;16,96872711;52,360503;16,9432816
T997436171;250478074; Oscar Hammond;Customer 2190;delivery;D;delivered;19;1;1;18.11.2020 12:57;12:30;9,33;NULL;Poznan;52,4385643;16,89323425;52,3604966;16,9432897
T999379521;250760998; Justin Stewart;Customer 3654;pickup;P;delivered;11;NULL;NULL;18.11.2020 14:28;14:00;5,49;NULL;Gdynia;54,34153366;18,18127441;54,2963303;18,1475447
T999379521;250657776; Justin Stewart;Customer 3882;delivery;D;not delivered;11;NULL;NULL;18.11.2020 14:29;14:00;15,96;1;Gdynia;54,18306341;18,29759418;54,2969389;18,1489464
T999379521;250490563; Justin Stewart;Customer 5463;delivery;D;not delivered;11;1;NULL;18.11.2020 14:29;14:00;61,06;NULL;Gdynia;54,24513245;17,21564865;54,2968211;18,1487717
T998719054;250769622; Larry Guzman;Customer 4139;delivery;D;delivered;27;1;NULL;18.11.2020 11:12;11:00;0,04;1;Gdynia;53,95171356;18,4787941;53,9513873;18,4784801
T998719054;250896124; Larry Guzman;Customer 5637;delivery;D;delivered;27;NULL;NULL;18.11.2020 12:24;12:00;4,11;1;Gdynia;53,94042206;18,46973038;53,9334799;18,408282
